request_id,date_submitted,neighborhood,category,service_type,priority,status,response_days,source,department,satisfaction_score,month,quarter,resolution_rate
RVA-14344,2024-03-19,Shockoe Bottom,Road & Sidewalk,Sidewalk Damage,High,Closed,1.06,Phone,Police,4.9,2024-03,2024Q1,1
RVA-14345,2024-11-10,Northside,Parks & Public Spaces,Tree Hazard,High,Resolved,0.37,Walk-in,Code Enforcement,1.7,2024-11,2024Q4,1
RVA-14346,2025-10-23,Short Pump,Noise & Nuisance,Noise Complaint,Emergency,Resolved,0.01,Walk-in,Police,4.0,2025-10,2025Q4,1
RVA-14347,2025-07-13,Scott's Addition,Water & Utilities,Hydrant Issue,Emergency,Open,0.12,Walk-in,Transportation,1.2,2025-07,2025Q3,0
RVA-14348,2024-09-04,Church Hill,Noise & Nuisance,Abandoned Vehicle,High,Closed,1.54,Website,Code Enforcement,2.7,2024-09,2024Q3,1
RVA-14349,2025-09-01,Highland Park,Public Safety,Traffic Signal Issue,Medium,Resolved,3.28,Walk-in,Public Utilities,3.5,2025-09,2025Q3,1
RVA-14350,2025-02-17,Manchester,Sanitation,Missed Trash Pickup,Low,Closed,6.96,Mobile App,Code Enforcement,1.3,2025-02,2025Q1,1
RVA-14351,2024-01-25,Scott's Addition,Parks & Public Spaces,Park Maintenance,Medium,Resolved,1.42,Mobile App,Parks & Rec,2.8,2024-01,2024Q1,1
RVA-14352,2024-10-10,West End,Water & Utilities,Water Main Break,High,Resolved,2.31,Mobile App,Public Works,2.2,2024-10,2024Q4,1
RVA-14353,2025-03-24,West End,Road & Sidewalk,Pothole Repair,High,Closed,2.44,Website,Code Enforcement,3.0,2025-03,2025Q1,1
RVA-14354,2024-10-27,Scott's Addition,Parks & Public Spaces,Tree Hazard,High,Resolved,0.89,Mobile App,Transportation,3.0,2024-10,2024Q4,1
RVA-14355,2024-03-08,Ginter Park,Sanitation,Missed Trash Pickup,Low,Closed,21.3,Mobile App,Parks & Rec,4.1,2024-03,2024Q1,1
RVA-14356,2024-01-07,West End,Sanitation,Bulk Pickup Request,Medium,Resolved,5.16,Walk-in,Public Utilities,1.5,2024-01,2024Q1,1
RVA-14357,2024-05-16,Manchester,Road & Sidewalk,Street Light Out,Medium,Closed,6.24,Website,Public Utilities,1.3,2024-05,2024Q2,1
RVA-14358,2024-06-12,Museum District,Road & Sidewalk,Sidewalk Damage,Low,Resolved,3.25,Walk-in,Public Works,2.6,2024-06,2024Q2,1
RVA-14359,2024-03-23,West End,Sanitation,Bulk Pickup Request,Low,Closed,0.01,Mobile App,Transportation,4.6,2024-03,2024Q1,1
RVA-14360,2025-10-11,Scott's Addition,Parks & Public Spaces,Playground Repair,Low,Open,20.05,Phone,Police,4.4,2025-10,2025Q4,0
RVA-14361,2025-02-23,Museum District,Road & Sidewalk,Sidewalk Damage,High,Resolved,3.46,Mobile App,Police,3.2,2025-02,2025Q1,1
RVA-14362,2024-03-13,East End,Water & Utilities,Storm Drain Blocked,Medium,Closed,0.66,Mobile App,Code Enforcement,4.6,2024-03,2024Q1,1
RVA-14363,2024-08-24,Short Pump,Road & Sidewalk,Street Light Out,Medium,Closed,2.34,Mobile App,Public Utilities,4.2,2024-08,2024Q3,1
RVA-14364,2024-02-15,Northside,Sanitation,Bulk Pickup Request,Emergency,In Progress,0.54,Phone,Parks & Rec,2.1,2024-02,2024Q1,0
RVA-14365,2025-09-09,Northside,Parks & Public Spaces,Tree Hazard,Medium,Resolved,5.28,Mobile App,Public Works,1.7,2025-09,2025Q3,1
RVA-14366,2024-09-18,Shockoe Bottom,Water & Utilities,Storm Drain Blocked,Low,Resolved,19.69,Phone,Police,2.2,2024-09,2024Q3,1
RVA-14367,2024-06-24,Museum District,Water & Utilities,Sewer Problem,Medium,Resolved,0.76,Phone,Code Enforcement,1.9,2024-06,2024Q2,1
RVA-14368,2024-06-14,Short Pump,Parks & Public Spaces,Playground Repair,Low,Resolved,5.62,Mobile App,Code Enforcement,3.5,2024-06,2024Q2,1
RVA-14369,2025-10-18,Highland Park,Road & Sidewalk,Sidewalk Damage,Low,Resolved,1.02,Website,Public Utilities,3.3,2025-10,2025Q4,1
RVA-14370,2025-01-04,East End,Sanitation,Overflowing Bin,Low,Resolved,4.94,Website,Parks & Rec,3.4,2025-01,2025Q1,1
RVA-14371,2024-02-23,Museum District,Public Safety,Unsafe Structure,Medium,Resolved,0.08,Walk-in,Parks & Rec,1.8,2024-02,2024Q1,1
RVA-14372,2025-11-20,Bon Air,Noise & Nuisance,Abandoned Vehicle,Low,In Progress,22.85,Phone,Police,4.2,2025-11,2025Q4,0
RVA-14373,2025-02-22,Carytown,Road & Sidewalk,Sidewalk Damage,Medium,Closed,3.74,Email,Code Enforcement,2.7,2025-02,2025Q1,1
RVA-14374,2025-05-21,Scott's Addition,Public Safety,Unsafe Structure,High,In Progress,3.79,Email,Public Utilities,2.9,2025-05,2025Q2,0
RVA-14375,2024-12-06,Manchester,Road & Sidewalk,Pothole Repair,Medium,Closed,0.31,Phone,Parks & Rec,5.0,2024-12,2024Q4,1
RVA-14376,2024-05-06,Scott's Addition,Public Safety,Unsafe Structure,Emergency,Resolved,0.13,Phone,Code Enforcement,2.1,2024-05,2024Q2,1
RVA-14377,2025-02-12,Southside,Public Safety,Unsafe Structure,Medium,Resolved,1.5,Mobile App,Parks & Rec,2.6,2025-02,2025Q1,1
RVA-14378,2025-01-01,The Fan,Noise & Nuisance,Noise Complaint,Medium,Resolved,2.44,Website,Public Works,3.7,2025-01,2025Q1,1
RVA-14379,2024-09-27,Shockoe Bottom,Road & Sidewalk,Pothole Repair,High,Resolved,3.25,Phone,Parks & Rec,4.5,2024-09,2024Q3,1
RVA-14380,2025-10-05,Scott's Addition,Public Safety,Unsafe Structure,Low,Closed,4.89,Email,Parks & Rec,1.5,2025-10,2025Q4,1
RVA-14381,2025-08-27,West End,Road & Sidewalk,Street Light Out,Low,Resolved,2.29,Phone,Code Enforcement,3.9,2025-08,2025Q3,1
RVA-14382,2025-01-13,Ginter Park,Noise & Nuisance,Abandoned Vehicle,High,Open,0.13,Email,Parks & Rec,4.7,2025-01,2025Q1,0
RVA-14383,2024-03-13,Highland Park,Public Safety,Unsafe Structure,Medium,Closed,0.41,Walk-in,Parks & Rec,2.7,2024-03,2024Q1,1
RVA-14384,2024-09-04,Shockoe Bottom,Noise & Nuisance,Property Maintenance,High,Closed,2.85,Email,Public Works,2.1,2024-09,2024Q3,1
RVA-14385,2024-02-12,Northside,Road & Sidewalk,Pothole Repair,Emergency,Resolved,0.29,Mobile App,Parks & Rec,3.7,2024-02,2024Q1,1
RVA-14386,2025-01-11,The Fan,Water & Utilities,Sewer Problem,Medium,Resolved,6.48,Mobile App,Parks & Rec,2.0,2025-01,2025Q1,1
RVA-14387,2024-02-10,Manchester,Noise & Nuisance,Animal Control,Medium,Resolved,5.73,Website,Code Enforcement,2.5,2024-02,2024Q1,1
RVA-14388,2024-06-18,Highland Park,Sanitation,Bulk Pickup Request,Medium,Resolved,0.73,Website,Public Utilities,4.6,2024-06,2024Q2,1
RVA-14389,2024-07-30,Museum District,Sanitation,Bulk Pickup Request,Emergency,Open,0.08,Mobile App,Public Works,3.4,2024-07,2024Q3,0
RVA-14390,2025-05-07,Church Hill,Public Safety,Traffic Signal Issue,High,Resolved,2.82,Website,Parks & Rec,1.4,2025-05,2025Q2,1
RVA-14391,2025-11-10,Museum District,Water & Utilities,Sewer Problem,Emergency,Closed,0.64,Phone,Public Utilities,2.3,2025-11,2025Q4,1
RVA-14392,2024-02-08,Shockoe Bottom,Water & Utilities,Storm Drain Blocked,Medium,Open,2.37,Mobile App,Code Enforcement,3.5,2024-02,2024Q1,0
RVA-14393,2025-01-03,Oregon Hill,Sanitation,Illegal Dumping,High,Resolved,0.16,Phone,Public Works,2.9,2025-01,2025Q1,1
RVA-14394,2024-05-30,Museum District,Public Safety,Hazardous Condition,Medium,Closed,0.06,Email,Transportation,3.6,2024-05,2024Q2,1
RVA-14395,2024-04-20,Oregon Hill,Parks & Public Spaces,Graffiti Removal,Low,Resolved,3.4,Phone,Code Enforcement,4.0,2024-04,2024Q2,1
RVA-14396,2025-04-24,Bon Air,Water & Utilities,Storm Drain Blocked,Emergency,In Progress,0.0,Website,Public Utilities,2.9,2025-04,2025Q2,0
RVA-14397,2025-03-11,Northside,Road & Sidewalk,Sidewalk Damage,Low,Closed,2.61,Mobile App,Public Works,4.9,2025-03,2025Q1,1
RVA-14398,2024-02-16,Ginter Park,Water & Utilities,Hydrant Issue,Emergency,Resolved,0.27,Website,Parks & Rec,4.7,2024-02,2024Q1,1
RVA-14399,2025-07-28,Highland Park,Road & Sidewalk,Sidewalk Damage,Low,In Progress,1.29,Email,Public Utilities,1.2,2025-07,2025Q3,0
RVA-14400,2024-12-31,East End,Water & Utilities,Sewer Problem,High,Resolved,0.22,Phone,Code Enforcement,2.1,2024-12,2024Q4,1
RVA-14401,2024-03-09,Museum District,Road & Sidewalk,Street Light Out,Medium,Resolved,11.34,Mobile App,Public Works,2.2,2024-03,2024Q1,1
RVA-14402,2024-10-25,The Fan,Water & Utilities,Sewer Problem,Medium,Closed,4.4,Website,Public Utilities,1.7,2024-10,2024Q4,1
RVA-14403,2024-10-22,Northside,Road & Sidewalk,Pothole Repair,Low,Resolved,27.25,Email,Transportation,2.2,2024-10,2024Q4,1
RVA-14404,2024-07-21,Oregon Hill,Water & Utilities,Water Main Break,Medium,Resolved,2.12,Mobile App,Public Utilities,2.7,2024-07,2024Q3,1
RVA-14405,2024-03-01,Carytown,Noise & Nuisance,Property Maintenance,Medium,Resolved,5.65,Phone,Code Enforcement,1.2,2024-03,2024Q1,1
RVA-14406,2024-11-09,Museum District,Water & Utilities,Water Main Break,High,Closed,0.46,Mobile App,Code Enforcement,1.5,2024-11,2024Q4,1
RVA-14407,2024-06-09,West End,Water & Utilities,Hydrant Issue,Low,In Progress,9.63,Phone,Parks & Rec,1.4,2024-06,2024Q2,0
RVA-14408,2024-11-26,Bon Air,Water & Utilities,Storm Drain Blocked,Low,Resolved,1.39,Phone,Parks & Rec,1.2,2024-11,2024Q4,1
RVA-14409,2025-06-11,Oregon Hill,Water & Utilities,Storm Drain Blocked,Low,Closed,0.02,Email,Public Utilities,2.9,2025-06,2025Q2,1
RVA-14410,2024-12-03,Short Pump,Noise & Nuisance,Noise Complaint,Medium,Closed,13.41,Phone,Code Enforcement,2.3,2024-12,2024Q4,1
RVA-14411,2025-08-28,Ginter Park,Water & Utilities,Sewer Problem,High,In Progress,1.62,Phone,Public Utilities,4.7,2025-08,2025Q3,0
RVA-14412,2024-10-30,Manchester,Sanitation,Overflowing Bin,High,In Progress,5.23,Walk-in,Police,1.4,2024-10,2024Q4,0
RVA-14413,2025-05-17,Church Hill,Public Safety,Traffic Signal Issue,Low,Resolved,4.06,Mobile App,Transportation,4.7,2025-05,2025Q2,1
RVA-14414,2025-10-11,Scott's Addition,Sanitation,Bulk Pickup Request,Medium,Open,1.99,Website,Code Enforcement,1.3,2025-10,2025Q4,0
RVA-14415,2024-12-03,Bon Air,Road & Sidewalk,Sidewalk Damage,High,Closed,1.02,Website,Police,3.5,2024-12,2024Q4,1
RVA-14416,2025-07-03,Shockoe Bottom,Road & Sidewalk,Sidewalk Damage,Medium,Open,6.12,Mobile App,Police,2.0,2025-07,2025Q3,0
RVA-14417,2025-09-30,Manchester,Parks & Public Spaces,Playground Repair,Medium,Open,4.17,Mobile App,Code Enforcement,4.3,2025-09,2025Q3,0
RVA-14418,2024-10-01,Museum District,Parks & Public Spaces,Playground Repair,Medium,Resolved,12.98,Phone,Parks & Rec,1.2,2024-10,2024Q4,1
RVA-14419,2024-06-12,Ginter Park,Parks & Public Spaces,Park Maintenance,Low,Closed,0.26,Phone,Public Utilities,4.8,2024-06,2024Q2,1
RVA-14420,2025-03-18,Bon Air,Public Safety,Unsafe Structure,Low,Resolved,12.32,Mobile App,Public Works,1.2,2025-03,2025Q1,1
RVA-14421,2024-11-14,Museum District,Water & Utilities,Hydrant Issue,Low,Resolved,4.01,Email,Public Works,2.0,2024-11,2024Q4,1
RVA-14422,2025-08-11,Bon Air,Noise & Nuisance,Property Maintenance,Medium,Closed,0.99,Phone,Transportation,2.9,2025-08,2025Q3,1
RVA-14423,2025-05-18,Shockoe Bottom,Sanitation,Missed Trash Pickup,Low,Resolved,7.14,Walk-in,Code Enforcement,4.0,2025-05,2025Q2,1
RVA-14424,2025-11-16,Shockoe Bottom,Noise & Nuisance,Abandoned Vehicle,Low,Resolved,7.03,Mobile App,Parks & Rec,4.8,2025-11,2025Q4,1
RVA-14425,2025-01-21,Bon Air,Water & Utilities,Hydrant Issue,Medium,Resolved,0.74,Email,Parks & Rec,2.7,2025-01,2025Q1,1
RVA-14426,2025-08-25,Short Pump,Water & Utilities,Water Main Break,Low,In Progress,2.26,Website,Parks & Rec,4.0,2025-08,2025Q3,0
RVA-14427,2025-11-21,Shockoe Bottom,Sanitation,Illegal Dumping,Low,Resolved,5.25,Walk-in,Public Works,3.9,2025-11,2025Q4,1
RVA-14428,2025-05-08,Museum District,Sanitation,Missed Trash Pickup,Emergency,Resolved,0.26,Phone,Police,3.3,2025-05,2025Q2,1
RVA-14429,2025-05-04,Highland Park,Sanitation,Illegal Dumping,Low,Resolved,3.82,Phone,Transportation,3.8,2025-05,2025Q2,1
RVA-14430,2025-12-21,Ginter Park,Water & Utilities,Hydrant Issue,High,In Progress,0.32,Phone,Public Works,1.2,2025-12,2025Q4,0
RVA-14431,2024-03-13,Ginter Park,Parks & Public Spaces,Tree Hazard,Medium,Resolved,0.02,Website,Parks & Rec,2.8,2024-03,2024Q1,1
RVA-14432,2025-05-23,Northside,Sanitation,Illegal Dumping,High,Resolved,7.03,Walk-in,Public Works,4.1,2025-05,2025Q2,1
RVA-14433,2025-01-24,Ginter Park,Noise & Nuisance,Abandoned Vehicle,Medium,Open,14.37,Mobile App,Public Works,2.9,2025-01,2025Q1,0
RVA-14434,2025-09-10,Short Pump,Parks & Public Spaces,Park Maintenance,Low,In Progress,6.61,Email,Transportation,4.5,2025-09,2025Q3,0
RVA-14435,2024-10-21,Northside,Noise & Nuisance,Animal Control,High,Closed,10.62,Email,Public Utilities,4.3,2024-10,2024Q4,1
RVA-14436,2025-01-03,Highland Park,Parks & Public Spaces,Graffiti Removal,Medium,Resolved,5.6,Phone,Code Enforcement,4.5,2025-01,2025Q1,1
RVA-14437,2025-11-24,Museum District,Water & Utilities,Storm Drain Blocked,High,Open,0.14,Mobile App,Police,1.5,2025-11,2025Q4,0
RVA-14438,2025-07-02,The Fan,Road & Sidewalk,Sidewalk Damage,Medium,Closed,0.63,Walk-in,Public Utilities,2.0,2025-07,2025Q3,1
RVA-14439,2025-10-10,Oregon Hill,Water & Utilities,Water Main Break,Emergency,Open,1.24,Phone,Code Enforcement,1.1,2025-10,2025Q4,0
RVA-14440,2025-07-21,Southside,Water & Utilities,Storm Drain Blocked,High,Closed,1.99,Walk-in,Parks & Rec,4.9,2025-07,2025Q3,1
RVA-14441,2024-07-05,Shockoe Bottom,Public Safety,Traffic Signal Issue,Emergency,Closed,0.93,Walk-in,Transportation,1.9,2024-07,2024Q3,1
RVA-14442,2025-03-20,Church Hill,Public Safety,Traffic Signal Issue,Medium,Closed,11.43,Mobile App,Transportation,2.5,2025-03,2025Q1,1
RVA-14443,2025-07-23,Scott's Addition,Parks & Public Spaces,Park Maintenance,Medium,Closed,2.97,Website,Public Utilities,2.1,2025-07,2025Q3,1
RVA-14444,2024-12-28,The Fan,Parks & Public Spaces,Playground Repair,High,In Progress,0.1,Phone,Code Enforcement,1.2,2024-12,2024Q4,0
RVA-14445,2024-05-02,West End,Noise & Nuisance,Property Maintenance,High,Closed,0.42,Email,Transportation,2.0,2024-05,2024Q2,1
RVA-14446,2024-07-06,Scott's Addition,Public Safety,Missing Sign,Emergency,In Progress,0.03,Mobile App,Public Utilities,1.4,2024-07,2024Q3,0
RVA-14447,2025-11-10,Carytown,Public Safety,Unsafe Structure,Medium,Resolved,1.05,Mobile App,Transportation,2.6,2025-11,2025Q4,1
RVA-14448,2025-02-23,West End,Road & Sidewalk,Pothole Repair,High,Closed,1.06,Walk-in,Public Works,4.9,2025-02,2025Q1,1
RVA-14449,2025-09-17,Ginter Park,Public Safety,Unsafe Structure,Low,Resolved,1.26,Mobile App,Public Works,3.8,2025-09,2025Q3,1
RVA-14450,2024-09-08,The Fan,Sanitation,Illegal Dumping,Medium,Closed,0.91,Website,Public Utilities,3.8,2024-09,2024Q3,1
RVA-14451,2025-09-10,Scott's Addition,Road & Sidewalk,Pothole Repair,Low,In Progress,5.9,Mobile App,Public Utilities,2.8,2025-09,2025Q3,0
RVA-14452,2025-07-02,Bon Air,Noise & Nuisance,Animal Control,Medium,Resolved,2.08,Phone,Police,4.2,2025-07,2025Q3,1
RVA-14453,2024-11-30,Oregon Hill,Water & Utilities,Storm Drain Blocked,Emergency,Open,0.32,Website,Parks & Rec,4.6,2024-11,2024Q4,0
RVA-14454,2024-04-01,Bon Air,Water & Utilities,Hydrant Issue,Low,Resolved,5.61,Phone,Public Works,4.8,2024-04,2024Q2,1
RVA-14455,2025-06-13,Scott's Addition,Noise & Nuisance,Property Maintenance,Medium,Open,5.17,Email,Transportation,1.4,2025-06,2025Q2,0
RVA-14456,2024-03-03,Scott's Addition,Noise & Nuisance,Noise Complaint,Medium,In Progress,13.84,Mobile App,Public Utilities,4.5,2024-03,2024Q1,0
RVA-14457,2025-10-23,Scott's Addition,Sanitation,Missed Trash Pickup,Low,Resolved,1.14,Phone,Code Enforcement,1.9,2025-10,2025Q4,1
RVA-14458,2025-05-26,The Fan,Noise & Nuisance,Abandoned Vehicle,Medium,Closed,0.52,Phone,Transportation,2.6,2025-05,2025Q2,1
RVA-14459,2024-05-18,Bon Air,Parks & Public Spaces,Playground Repair,Medium,In Progress,9.58,Website,Parks & Rec,2.4,2024-05,2024Q2,0
RVA-14460,2025-11-28,Bon Air,Parks & Public Spaces,Park Maintenance,Low,Closed,7.06,Phone,Code Enforcement,3.7,2025-11,2025Q4,1
RVA-14461,2024-07-03,Bon Air,Sanitation,Overflowing Bin,High,In Progress,2.91,Mobile App,Transportation,3.4,2024-07,2024Q3,0
RVA-14462,2024-07-23,Ginter Park,Sanitation,Overflowing Bin,Emergency,Open,0.12,Email,Parks & Rec,1.4,2024-07,2024Q3,0
RVA-14463,2024-08-01,Ginter Park,Noise & Nuisance,Abandoned Vehicle,Low,Resolved,17.65,Phone,Code Enforcement,4.1,2024-08,2024Q3,1
RVA-14464,2024-09-12,East End,Noise & Nuisance,Abandoned Vehicle,Low,Closed,25.75,Mobile App,Public Works,2.8,2024-09,2024Q3,1
RVA-14465,2024-05-14,Ginter Park,Public Safety,Missing Sign,Medium,In Progress,5.05,Phone,Public Utilities,1.0,2024-05,2024Q2,0
RVA-14466,2025-07-26,Scott's Addition,Parks & Public Spaces,Park Maintenance,High,In Progress,0.22,Mobile App,Transportation,2.7,2025-07,2025Q3,0
RVA-14467,2024-03-28,Oregon Hill,Public Safety,Missing Sign,Medium,Closed,11.28,Mobile App,Public Utilities,3.1,2024-03,2024Q1,1
RVA-14468,2024-07-25,Southside,Water & Utilities,Storm Drain Blocked,Low,Resolved,15.73,Mobile App,Police,1.3,2024-07,2024Q3,1
RVA-14469,2024-05-08,Ginter Park,Parks & Public Spaces,Playground Repair,Medium,Closed,6.95,Mobile App,Transportation,1.6,2024-05,2024Q2,1
RVA-14470,2024-01-03,East End,Noise & Nuisance,Property Maintenance,Emergency,Resolved,0.02,Mobile App,Public Utilities,5.0,2024-01,2024Q1,1
RVA-14471,2024-04-30,Ginter Park,Public Safety,Hazardous Condition,Medium,Resolved,8.02,Phone,Transportation,4.5,2024-04,2024Q2,1
RVA-14472,2025-01-19,Museum District,Parks & Public Spaces,Park Maintenance,Medium,Resolved,0.74,Website,Public Works,1.5,2025-01,2025Q1,1
RVA-14473,2025-09-05,West End,Public Safety,Hazardous Condition,Emergency,Resolved,0.13,Website,Parks & Rec,3.3,2025-09,2025Q3,1
RVA-14474,2024-02-07,Bon Air,Public Safety,Traffic Signal Issue,High,Closed,1.72,Mobile App,Parks & Rec,2.5,2024-02,2024Q1,1
RVA-14475,2024-12-06,Shockoe Bottom,Water & Utilities,Storm Drain Blocked,High,Closed,0.62,Email,Public Utilities,3.2,2024-12,2024Q4,1
RVA-14476,2025-10-06,Bon Air,Road & Sidewalk,Sidewalk Damage,Medium,Resolved,5.41,Walk-in,Code Enforcement,2.9,2025-10,2025Q4,1
RVA-14477,2025-12-14,Short Pump,Water & Utilities,Storm Drain Blocked,Emergency,Closed,0.47,Email,Public Utilities,1.2,2025-12,2025Q4,1
RVA-14478,2024-01-21,Southside,Road & Sidewalk,Sidewalk Damage,High,Resolved,0.23,Phone,Transportation,2.3,2024-01,2024Q1,1
RVA-14479,2024-08-29,Woodland Heights,Sanitation,Bulk Pickup Request,High,Resolved,2.13,Website,Parks & Rec,1.5,2024-08,2024Q3,1
RVA-14480,2025-03-30,Museum District,Road & Sidewalk,Street Light Out,High,Resolved,5.15,Mobile App,Transportation,3.0,2025-03,2025Q1,1
RVA-14481,2025-09-12,Museum District,Parks & Public Spaces,Graffiti Removal,High,Resolved,0.35,Walk-in,Police,4.6,2025-09,2025Q3,1
RVA-14482,2024-10-29,Short Pump,Public Safety,Traffic Signal Issue,Medium,Open,4.54,Mobile App,Parks & Rec,5.0,2024-10,2024Q4,0
RVA-14483,2025-08-18,The Fan,Parks & Public Spaces,Playground Repair,Medium,Resolved,2.09,Mobile App,Code Enforcement,4.8,2025-08,2025Q3,1
RVA-14484,2025-08-17,Museum District,Parks & Public Spaces,Graffiti Removal,High,Resolved,1.23,Phone,Code Enforcement,4.9,2025-08,2025Q3,1
RVA-14485,2024-03-09,Scott's Addition,Water & Utilities,Hydrant Issue,Medium,Closed,1.69,Phone,Police,1.1,2024-03,2024Q1,1
RVA-14486,2024-05-08,Bon Air,Noise & Nuisance,Abandoned Vehicle,Medium,Closed,2.19,Phone,Transportation,3.9,2024-05,2024Q2,1
RVA-14487,2024-07-14,The Fan,Parks & Public Spaces,Playground Repair,Low,Resolved,0.29,Mobile App,Transportation,2.1,2024-07,2024Q3,1
RVA-14488,2024-05-19,Museum District,Water & Utilities,Water Main Break,High,Open,7.99,Phone,Transportation,4.5,2024-05,2024Q2,0
RVA-14489,2025-03-19,Bon Air,Road & Sidewalk,Crosswalk Faded,Low,Resolved,9.8,Email,Code Enforcement,4.3,2025-03,2025Q1,1
RVA-14490,2024-10-09,Bon Air,Water & Utilities,Water Main Break,High,Closed,1.39,Walk-in,Public Utilities,2.7,2024-10,2024Q4,1
RVA-14491,2024-11-07,West End,Public Safety,Traffic Signal Issue,Medium,Resolved,2.42,Phone,Public Utilities,2.9,2024-11,2024Q4,1
RVA-14492,2025-06-18,Northside,Public Safety,Unsafe Structure,Low,Resolved,7.75,Phone,Parks & Rec,2.1,2025-06,2025Q2,1
RVA-14493,2025-10-26,Scott's Addition,Public Safety,Traffic Signal Issue,Medium,Closed,2.39,Mobile App,Public Works,2.2,2025-10,2025Q4,1
RVA-14494,2024-10-03,Oregon Hill,Sanitation,Bulk Pickup Request,Medium,Resolved,2.23,Mobile App,Public Utilities,4.9,2024-10,2024Q4,1
RVA-14495,2024-03-01,Carytown,Sanitation,Illegal Dumping,Medium,Resolved,3.12,Mobile App,Public Utilities,4.6,2024-03,2024Q1,1
RVA-14496,2024-11-14,Highland Park,Noise & Nuisance,Abandoned Vehicle,Medium,Resolved,1.61,Phone,Transportation,1.8,2024-11,2024Q4,1
RVA-14497,2024-02-21,Manchester,Parks & Public Spaces,Playground Repair,Low,Resolved,1.99,Website,Transportation,2.1,2024-02,2024Q1,1
RVA-14498,2024-06-01,East End,Noise & Nuisance,Property Maintenance,Emergency,Closed,0.41,Phone,Police,1.4,2024-06,2024Q2,1
RVA-14499,2024-11-06,Oregon Hill,Noise & Nuisance,Animal Control,Low,Resolved,18.5,Mobile App,Public Utilities,5.0,2024-11,2024Q4,1
RVA-14500,2025-06-27,Museum District,Water & Utilities,Water Main Break,High,Resolved,0.33,Phone,Parks & Rec,4.6,2025-06,2025Q2,1
RVA-14501,2025-07-20,Northside,Noise & Nuisance,Abandoned Vehicle,Medium,Resolved,0.17,Mobile App,Transportation,3.2,2025-07,2025Q3,1
RVA-14502,2025-01-23,Highland Park,Sanitation,Bulk Pickup Request,Medium,Resolved,1.42,Website,Police,3.8,2025-01,2025Q1,1
RVA-14503,2025-07-01,Scott's Addition,Sanitation,Illegal Dumping,Medium,Resolved,19.49,Mobile App,Public Utilities,4.0,2025-07,2025Q3,1
RVA-14504,2025-09-13,Oregon Hill,Parks & Public Spaces,Tree Hazard,High,In Progress,3.53,Phone,Parks & Rec,1.8,2025-09,2025Q3,0
RVA-14505,2024-06-25,Carytown,Parks & Public Spaces,Park Maintenance,High,Resolved,1.81,Website,Police,4.7,2024-06,2024Q2,1
RVA-14506,2024-12-27,The Fan,Noise & Nuisance,Property Maintenance,High,Resolved,5.3,Mobile App,Public Works,3.1,2024-12,2024Q4,1
RVA-14507,2024-11-09,Northside,Public Safety,Missing Sign,Low,Open,5.89,Mobile App,Transportation,1.4,2024-11,2024Q4,0
RVA-14508,2024-04-06,Shockoe Bottom,Public Safety,Traffic Signal Issue,High,Resolved,8.18,Phone,Parks & Rec,2.6,2024-04,2024Q2,1
RVA-14509,2024-07-31,The Fan,Sanitation,Missed Trash Pickup,Medium,Closed,1.76,Mobile App,Public Utilities,3.4,2024-07,2024Q3,1
RVA-14510,2024-05-16,Bon Air,Parks & Public Spaces,Park Maintenance,Low,Resolved,2.75,Phone,Police,2.4,2024-05,2024Q2,1
RVA-14511,2024-01-06,Short Pump,Road & Sidewalk,Street Light Out,Medium,Closed,5.08,Website,Public Works,3.8,2024-01,2024Q1,1
